"Journ�e du 01/01/2013"																																	
"Donn�es d�finitives - France"																																	
"Heures"	"Consommation"	"Pr�vision J-1"	"Pr�vision J"	"Fioul"	"Charbon"	"Gaz"	"Nucl�aire"	"Eolien"	"Solaire"	"Hydraulique"	"Pompage"	"Enr thermique"	"Ech. physiques"	"Taux de Co2"	"Ech. comm. Allemagne"	"Ech. comm. Angleterre"	"Ech. comm. Belgique"	"Ech. comm. Espagne"	"Ech. comm. Italie"	"Ech. comm. Suisse"	"Fioul - TAC"	"Fioul - Cog�n."	"Fioul - Autres"	"Gaz - TAC"	"Gaz - Cog�n."	"Gaz - CCG"	"Gaz - Autres"	"Hydraulique - Fil de l?eau + �clus�e"	"Hydraulique - Lacs"	"Hydraulique - STEP turbinage"	"EnR thermique - D�chets"	"EnR thermique - Biomasse"	"EnR thermique - Biogaz"
"15:30"	66536	67100	65600	1074	2934	2964	56018	5043	864	7912	-348	729	-10657	69							28	291	754	-2	2689	183	94	5810	1916	186	455	138	136
"15:45"		66700	65350																														
"16:00"	65713	66300	65100	1070	2973	2932	55408	4860	641	8381	-675	739	-10618	70	-481	-1000	-2477	-208	-2755	-3200	28	291	751	-2	2695	144	94	5821	2555	5	461	140	138
"16:15"		66250	65000																														
"16:30"	65373	66200	64900	1073	2907	2943	55351	4668	439	8359	-780	751	-10341	70							28	291	754	-2	2710	140	94	5913	2445	0	467	144	139
"16:45"		66200	64900																														
"17:00"	65057	66200	64900	1073	2768	2994	55009	4588	230	8697	-601	753	-10458	69	-916	-1000	-2537	-736	-2755	-3200	28	291	754	-2	2732	170	94	5994	2703	0	469	146	138
"17:15"		66600	65300																														
"17:30"	65636	67000	65700	1075	3056	2972	55710	4408	76	9046	-6	760	-11462	71							28	291	755	-2	2741	139	94	6225	2793	26	470	151	138
"17:45"		68500	67150																														
"18:00"	68484	70000	68600	1069	3245	3048	55960	4359	5	10795	-4	751	-10748	72	984	-1000	-2222	-989	-2755	-2733	28	291	749	-2	2773	183	94	6388	3153	1254	466	147	137
"18:15"		71650	70250																														
"18:30"	72109	73300	71900	1152	3054	2973	55574	4355	0	13110	-4	751	-8859	68							28	291	833	-2	2741	139	94	6863	3299	2947	465	146	140
"18:45"		74450	73000																														
"19:00"	74605	75600	74100	1152	3149	3047	55978	4383	0	14851	-4	756	-8708	68	1135	-1000	-2297	-1100	-2755	-3088	28	291	832	-1	2774	181	94	6956	4507	3387	468	147	140
"19:15"		75000	73500																														
"19:30"	74054	74400	72900	1152	3167	3082	56012	4426	0	14768	-4	755	-9305	68							28	291	833	-2	2803	186	94	6990	4518	3259	464	142	148
"19:45"		73300	71850																														
"20:00"	72081	72200	70800	930	2976	3080	55912	4476	0	13044	-4	752	-9085	66	1122	-1000	-2587	-1100	-2755	-3186	28	291	610	-2	2793	194	94	6924	3900	2219	466	138	148
"20:15"		71050	69650																														
"20:30"	69594	69900	68500	912	2931	3032	55931	4438	0	11463	-21	734	-9828	66							28	291	592	-2	2773	167	94	6685	3386	1391	461	136	137
"20:45"		68900	67550																														
"21:00"	67358	67900	66600	906	2889	3075	55472	4405	0	9817	-166	752	-9794	68	1200	-1000	-2556	-1100	-2755	-3186	28	291	586	-2	2784	199	94	6515	2620	681	478	136	137
"21:15"		66850	65550																														
"21:30"	65421	65800	64500	783	2611	3094	55202	4308	0	8179	-166	754	-9345	65							28	291	464	-2	2826	175	94	6105	2040	33	474	139	140
"21:45"		65050	63750																														
"22:00"	63635	64300	63000	504	2261	3099	54788	4318	0	7636	-433	756	-9294	59	1200	-1000	-2565	-1100	-2755	-3186	28	291	184	-2	2827	180	94	5980	1655	0	478	136	141
"22:15"		64650	63400																														
"22:30"	63981	65000	63800	468	2407	3073	54971	4280	0	7913	-468	755	-9419	60							28	291	149	-2	2819	160	94	6025	1876	11	476	137	141
"22:45"		66300	65100																														
"23:00"	66377	67600	66400	469	2393	3095	54848	4327	0	9771	-55	758	-9231	58	1200	-1000	-2530	-1100	-2390	-3156	28	291	150	-2	2823	179	94	6014	2694	1062	479	136	142
"23:15"		66750	65500																														
"23:30"	65331	65900	64600	468	2295	3078	54671	4241	0	9089	-18	755	-9249	58							28	291	148	-2	2823	162	94	5973	2626	489	477	134	143
"23:45"		64950	64300																														
"RTE ne pourra �tre tenu responsable de l'usage qui pourrait �tre fait des donn�es mises � disposition"	" ni en cas de pr�visions qui se r�v�leraient impr�cises."																																
																																	
"Journ�e du 31/01/2013"																																	
"Donn�es d�finitives - France"																																	
"Heures"	"Consommation"	"Pr�vision J-1"	"Pr�vision J"	"Fioul"	"Charbon"	"Gaz"	"Nucl�aire"	"Eolien"	"Solaire"	"Hydraulique"	"Pompage"	"Enr thermique"	"Ech. physiques"	"Taux de Co2"	"Ech. comm. Allemagne"	"Ech. comm. Angleterre"	"Ech. comm. Belgique"	"Ech. comm. Espagne"	"Ech. comm. Italie"	"Ech. comm. Suisse"	"Fioul - TAC"	"Fioul - Cog�n."	"Fioul - Autres"	"Gaz - TAC"	"Gaz - Cog�n."	"Gaz - CCG"	"Gaz - Autres"	"Hydraulique - Fil de l?eau + �clus�e"	"Hydraulique - Lacs"	"Hydraulique - STEP turbinage"	"EnR thermique - D�chets"	"EnR thermique - Biomasse"	"EnR thermique - Biogaz"
"00:00"	65668	64000	63900	467	2380	3073	55035	4156	0	8530	-20	754	-8708	59	1200	-1000	-2500	-1100	-2602	-2951	28	291	147	-2	2821	159	94	5892	2637	0	474	135	144
"00:15"		63000	63000																														
"00:30"	63915	62000	62100	467	2259	3074	55389	4120	0	7847	-805	764	-9201	58							28	291	147	-2	2826	156	94	5860	1987	0	480	137	145
"00:45"		60900	61050																														
"01:00"	61471	59800	60000	467	1949	3110	54806	4036	0	7813	-2170	755	-9296	56	1200	-1000	-2530	-1300	-2405	-2815	28	291	147	-2	2831	186	94	5958	1855	0	476	135	143
"01:15"		60100	60350																														
"01:30"	61295	60400	60700	468	1701	3105	55084	3918	0	7894	-2624	767	-9019	53							28	292	148	-2	2839	173	94	6012	1882	0	482	139	145
"01:45"		60400	60700																														
"02:00"	60935	60400	60700	466	1608	3111	54951	3839	0	7764	-2623	756	-8938	52	1200	-1000	-2525	-1262	-2422	-2595	28	291	146	-2	2839	179	94	5966	1798	0	472	138	145
"02:15"		59750	59950																														
"02:30"	60728	59100	59200	467	1491	3138	55683	3648	0	7538	-3343	763	-8658	51							28	291	148	-2	2843	203	94	5954	1583	0	474	142	145
"02:45"		58200	58550																														
"03:00"	58982	57300	57900	468	1437	3117	54939	3317	0	7038	-3337	759	-8758	52	1200	-1000	-2525	-1300	-2597	-2807	28	291	148	-2	2841	185	94	5880	1157	0	468	144	147
"03:15"		56700	57400																														
"03:30"	57921	56100	56900	467	1276	3112	54534	3131	0	6900	-3336	761	-8926	50							27	291	148	-2	2843	176	94	5802	1098	0	468	143	148
"03:45"		55600	56400																														
"04:00"	57006	55100	55900	466	1254	3096	53924	3023	0	6905	-3331	767	-9099	50	784	-1000	-2090	-1300	-2602	-2627	27	291	147	-2	2846	158	94	5806	1099	0	474	144	148
"04:15"		55050	55800																														
"04:30"	57001	55000	55700	467	1234	3082	53894	3005	0	6910	-3322	767	-9037	50							27	291	148	-2	2830	159	94	5800	1110	0	475	143	148
"04:45"		55450	55600																														
"05:00"	57168	55900	55500	468	1258	3095	53813	2989	0	6891	-3285	767	-8829	50	1200	-999	-2505	-1300	-2522	-2728	28	291	148	-2	2832	170	94	5788	1103	0	478	140	148
"05:15"		56750	56950																														
"05:30"	59255	57600	58400	468	1163	3087	55232	3221	0	6956	-2716	767	-8923	47							27	291	148	-2	2835	160	94	5808	1148	0	476	141	149
"05:45"		58750	59350																														
"06:00"	60919	59900	60300	469	1393	3083	55273	3467	0	7260	-1754	766	-9039	49	1200	-850	-1985	-916	-2602	-3082	28	291	150	-2	2817	173	94	5766	1268	225	480	137	148
"06:15"		61700	62200																														
"06:30"	64694	63500	64100	471	1899	3070	56019	3630	0	8806	-1389	741	-8553	53							27	291	151	-2	2822	156	94	5849	2719	237	461	130	148
"06:45"		65650	66100																														
"07:00"	68415	67800	68100	471	2609	3153	56056	3744	0	10004	-4	742	-8361	60	1200	-900	-2525	-644	-2757	-2325	28	291	152	-2	2816	246	94	6045	3108	850	460	131	150
"07:15"		69650	69650																														
"07:30"	72189	71500	71200	472	3251	3141	56072	4091	0	12619	-4	735	-8190	65							28	291	152	-2	2816	234	94	6425	4100	2094	459	125	150
"07:45"		72250	71750																														
"08:00"	73556	73000	72300	471	3585	3300	56097	4378	0	13200	-4	745	-8215	69	1200	-919	-2525	-761	-2757	-2638	28	291	151	-2	2817	391	94	6509	4286	2403	466	128	150
"08:15"		72950	72100																														
"08:30"	73432	72900	71900	471	3694	3369	56166	4558	35	13007	-5	740	-8606	70							27	291	152	-2	2823	454	94	6509	4133	2364	462	128	149
"08:45"		72850	71900																														
"09:00"	73254	72800	71900	557	3745	3359	56294	4670	179	12317	-5	737	-8601	71	1200	-1000	-2583	-605	-2757	-2675	111	291	154	-2	2812	455	94	6500	3710	2106	459	134	143
"09:15"		72850	71700																														
"09:30"	73215	72900	71500	642	3708	3368	56240	4796	369	11985	-5	740	-8631	72							196	291	154	-3	2820	457	94	6441	3690	1853	457	135	147
"09:45"		72750	71400																														
"10:00"	72981	72600	71300	645	3630	3370	56224	4880	588	11616	-5	741	-8712	71	1200	-1000	-2570	-252	-2757	-3200	197	293	155	-2	2812	465	94	6454	3675	1486	457	137	146
"10:15"		72400	71100																														
"10:30"	72502	72200	70900	563	3635	3380	56249	4888	796	11496	-36	744	-9216	70							113	295	154	-2	2810	478	94	6524	3613	1357	457	140	146
"10:45"		72100	70900																														
"11:00"	72294	72000	70900	485	3381	3302	56221	5031	1013	11035	-56	739	-8859	67	1200	-1000	-2567	-169	-2756	-3200	28	302	154	-2	2795	414	94	6554	3095	1385	455	137	146
"11:15"		72150	71000																														
"11:30"	72400	72300	71100	494	3370	3159	56230	5044	1141	10866	-51	735	-8591	66							28	302	163	-2	2797	269	94	6530	3191	1144	450	138	146
"11:45"		72500	71000																														
"12:00"	72521	72700	70900	481	3555	3114	56175	5070	1206	10757	-4	741	-8577	68	1200	-1000	-2634	-157	-2756	-3200	28	299	154	-2	2794	228	94	6543	3116	1097	456	137	147
"12:15"		72000	70250																														
"12:30"	71427	71300	69600	477	3468	3134	55930	5176	1205	10073	-8	740	-8770	68							28	298	151	-2	2786	256	94	6515	2896	661	451	136	152
"12:45"		71800	70250																														
"13:00"	71466	72300	70900	481	3599	3115	55885	5272	1220	9922	-5	744	-8768	69	1200	-1000	-2637	-442	-2757	-3200	28	301	152	-2	2785	237	94	6608	2707	606	450	138	155
"13:15"		71200	69750																														
"13:30"	70540	70100	68600	478	3456	3115	55737	5381	1128	9565	-20	754	-9055	68							28	298	151	-1	2781	241	94	6558	2518	488	457	138	158
"13:45"		69850	68350																														
"14:00"	69897	69600	68100	482	3205	3098	55637	5477	1016	9288	-166	748	-8889	66	1200	-1000	-2612	-592	-2757	-3200	28	300	153	-1	2776	228	94	6523	2467	297	453	138	156
"14:15"		69500	68000																														
"14:30"	69547	69400	67900	477	3243	3103	55863	5421	928	9065	-166	746	-9136	66							28	297	151	-2	2766	245	93	6295	2494	275	451	139	156
"14:45"		68400	66900																														
"15:00"	67954	67400	65900	559	3107	3049	55417	5349	838	8799	-858	757	-9066	67	1200	-1000	-2614	-598	-2757	-3200	104	293	161	-1	2757	201	92	6345	2260	193	458	142	155
"15:15"		67000	65550																														
"15:30"	67001	66600	65200	571	3167	3057	55308	5268	708	8548	-1183	734	-9180	68							111	292	167	-2	2757	208	93	6261	2119	166	435	142	156
"15:45"		66250	64850																														
"16:00"	66415	65900	64500	558	3234	3076	55231	5179	489	8497	-1358	738	-9231	69	1200	-1000	-2598	-737	-2757	-3198	111	292	154	-2	2762	221	94	6265	2165	66	440	140	157
"16:15"		65850	64450																														
"16:30"	65978	65800	64400	474	3223	3068	55239	5080	326	8540	-1359	734	-9351	69							28	293	153	-2	2767	209	94	6273	2225	42	437	139	157
"16:45"		66000	64650																														
"17:00"	66008	66200	64900	474	3291	3091	55536	4942	191	8459	-1353	744	-9368	70	1198	-997	-2661	-840	-2757	-3200	28	294	152	-5	2784	218	94	6347	2112	0	446	138	159
"17:15"		66850	65600																														
"17:30"	66704	67500	66300	477	3320	3080	55790	4705	60	8653	-586	760	-9557	69							28	294	154	-7	2789	203	94	6467	2185	0	462	139	159
"17:45"		69150	68050																														
"18:00"	69230	70800	69800	474	3777	3121	56468	4548	2	9365	-167	758	-9119	73	1194	-1000	-2364	-471	-2757	-3200	28	292	154	-7	2807	227	94	6570	2491	303	457	140	160
"18:15"		72500	71550																														
"18:30"	72784	74200	73300	473	3853	3177	56841	4350	0	11839	-6	758	-8502	72							28	291	153	-7	2875	215	94	6961	3231	1646	461	135	161
"18:45"		75150	74300																														
"19:00"	74806	76100	75300	472	3881	3167	57056	4225	0	14029	-4	762	-8784	70	1200	-1000	-1833	-650	-2757	-3128	28	291	153	-7	2871	209	94	7116	4246	2666	463	135	164
"19:15"		75200	74400																														
"19:30"	73818	74300	73500	473	3669	3115	57029	4097	0	13031	-3	769	-8364	69							28	291	153	-7	2860	167	94	7053	3884	2093	468	137	163
"19:45"		73200	72400																														
"20:00"	71766	72100	71300	472	3145	3139	56977	4008	0	11484	-5	758	-8214	64	1200	-1000	-1954	-1090	-2757	-3172	28	291	153	-7	2838	214	94	6849	3132	1502	461	137	160
"20:15"		70950	70150																														
"20:30"	69574	69800	69000	473	3112	3043	56971	3931	0	10188	-5	766	-8907	65							28	291	154	-7	2786	170	94	6629	2568	990	464	138	163
"20:45"		68850	68050																														
"21:00"	67267	67900	67100	472	2866	3065	56588	3762	0	8728	-5	770	-8980	64	1200	-1000	-2636	-1100	-2757	-3172	28	291	153	-6	2788	188	94	6578	1934	216	465	141	163
"21:15"		66700	65850																														
"21:30"	65255	65500	64600	476	2723	3080	56412	3566	0	8079	-326	771	-9529	63							28	293	154	-1	2794	193	94	6312	1544	222	465	142	164
"21:45"		64650	63750																														
"22:00"	63469	63800	62900	472	2484	3070	55774	3434	0	7714	-855	778	-9405	62	1200	-1000	-2592	-1100	-2757	-3167	28	291	153	-1	2795	181	94	6252	1390	70	470	141	166
"22:15"		64050	63150																														
"22:30"	63469	64300	63400	472	2656	3045	55839	3256	0	7733	-798	780	-9514	64							28	291	152	-1	2779	172	94	6183	1494	55	471	141	167
"22:45"		65600	64700																														
"23:00"	65745	66900	66000	472	2933	3051	56236	3171	0	8608	-48	787	-9466	66	1200	-999	-2568	-1100	-2602	-3156	28	291	152	-1	2781	177	94	6329	2218	61	478	140	168
"23:15"		66000	65200																														
"23:30"	64859	65100	64400	472	2725	3063	55769	3105	0	8393	-58	796	-9407	64							28	291	152	-1	2777	192	94	6264	2128	0	482	145	168
"23:45"		64450	64100																														
"RTE ne pourra �tre tenu responsable de l'usage qui pourrait �tre fait des donn�es mises � disposition"	" ni en cas de pr�visions qui se r�v�leraient impr�cises."																																
																																	
"Journ�e du 01/02/2013"																																	
"Donn�es d�finitives - France"																																	
"Heures"	"Consommation"	"Pr�vision J-1"	"Pr�vision J"	"Fioul"	"Charbon"	"Gaz"	"Nucl�aire"	"Eolien"	"Solaire"	"Hydraulique"	"Pompage"	"Enr thermique"	"Ech. physiques"	"Taux de Co2"	"Ech. comm. Allemagne"	"Ech. comm. Angleterre"	"Ech. comm. Belgique"	"Ech. comm. Espagne"	"Ech. comm. Italie"	"Ech. comm. Suisse"	"Fioul - TAC"	"Fioul - Cog�n."	"Fioul - Autres"	"Gaz - TAC"	"Gaz - Cog�n."	"Gaz - CCG"	"Gaz - Autres"	"Hydraulique - Fil de l?eau + �clus�e"	"Hydraulique - Lacs"	"Hydraulique - STEP turbinage"	"EnR thermique - D�chets"	"EnR thermique - Biomasse"	"EnR thermique - Biogaz"
"00:00"	64612	63800	62900	473	2885	3029	56150	2900	0	7935	-639	794	-8917	67	1200	-999	-2535	-747	-2552	-2808	28	291	154	-1	2766	170	94	6284	1650	0	480	145	169
"00:15"		62800	61950																														
"00:30"	62932	61800	61000	516	2321	3004	55847	2905	0	7545	-1620	802	-8388	61							26	310	179	-1	2721	190	93	6152	1393	0	484	150	167
"00:45"		60700	59750																														
"01:00"	60042	59600	58500	517	1546	3016	55546	2823	0	7272	-2985	813	-8508	53	1200	-1000	-1994	-974	-2512	-2777	26	309	181	-1	2733	190	93	6109	1163	0	494	151	167
"01:15"		60000	58950																														
"01:30"	59956	60400	59400	516	1257	3025	55253	2751	0	7405	-3005	812	-8060	50							26	309	179	-1	2743	189	93	6179	1226	0	497	148	167
"01:45"		60300	59200																														
"02:00"	59435	60200	59000	516	1193	3003	55022	2681	0	7388	-3001	815	-8184	49	1200	-1000	-2360	-892	-2527	-2689	26	309	179	-1	2717	193	93	6210	1178	0	497	149	168
"02:15"		59500	58250																														
"02:30"	59006	58800	57500	516	1219	2967	55023	2615	0	7461	-3288	816	-8324	49							26	309	179	-1	2682	191	93	6235	1226	0	496	151	168
"02:45"		58000	56700																														
"03:00"	57215	57200	55900	516	1176	2973	53701	2521	0	7365	-3392	819	-8464	50	1111	-1000	-2498	-1300	-2527	-2740	26	309	179	-1	2683	197	93	6219	1145	0	499	151	168
"03:15"		56500	55200																														
"03:30"	55975	55800	54500	514	1252	2966	53045	2520	0	7209	-3391	803	-8944	52							26	309	178	-1	2684	188	93	6083	1126	0	482	151	169
"03:45"		55350	54150																														
"04:00"	55026	54900	53800	516	1175	3022	52049	2540	0	7129	-3385	803	-8825	52	1200	-1000	-2398	-1300	-2552	-2753	26	309	179	-1	2696	233	93	6028	1101	0	482	151	169
"04:15"		54800	53700																														
"04:30"	54779	54700	53600	515	1203	2977	51684	2801	0	7157	-3374	805	-8990	52							26	309	178	-1	2698	187	93	6037	1121	0	487	148	169
"04:45"		54800	54050																														
"05:00"	55266	54900	54500	515	1179	3099	52061	2668	0	7184	-3370	798	-8868	52	1200	-999	-2203	-802	-2602	-2944	26	309	178	-1	2699	306	93	6061	1123	0	482	145	169
"05:15"		55750	55250																														
"05:30"	56883	56600	56000	516	1268	3107	53110	2671	0	7344	-3359	792	-8567	52							26	310	179	-1	2700	314	93	6110	1235	0	480	141	170
"05:45"		57500	56950																														
"06:00"	58629	58400	57900	515	1358	3110	54611	2619	0	7374	-3353	784	-8390	52	1097	-836	-2335	854	-2602	-3200	26	309	178	-1	2703	315	93	6095	1279	0	473	142	168
"06:15"		60250	59750																														
"06:30"	62625	62100	61600	515	1320	3243	55483	2823	0	7896	-1993	785	-7448	50							26	309	179	-1	2705	446	94	6111	1784	0	472	143	169
"06:45"		64000	63250																														
"07:00"	65819	65900	64900	516	1827	3205	55989	3023	0	8576	-986	784	-7117	54	1170	-999	-2119	223	-2757	-3187	26	309	179	-1	2701	411	94	6266	2310	0	474	141	168
